Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,pred_b,pred
1227.25,364.038,1201.09,445.127,1135.66,429.475,1099.01,534.065,1117.29,636.013,1266.47,453.021,1289.99,573.216,1248.17,659.659,1174.92,659.555,1135.56,651.781,1117.36,806.148,1093.81,955.236,1219.3,662.263,1198.43,824.4810000000001,1174.84,955.243,1219.27,345.801,1242.93,350.968,1185.37,361.425,1248.21,366.719,1161.8,955.287,1177.51,955.302,1167.03,955.269,1085.94,955.258,0.0,0.0,1096.32,955.267,0.008819133,3
552.309,322.188,528.799,421.632,468.657,408.616,445.084,507.88,455.62,581.118,581.155,429.41,594.159,531.342,560.236,589.0219999999998,513.065,633.474,471.294,633.411,471.213,826.9939999999998,466.1,955.253,552.357,633.474,534.036,824.475,518.378,955.254,534.219,309.1040000000001,560.279,316.969,513.2669999999998,327.527,573.335,343.0619999999999,0.0,0.0,0.0,0.0,518.393,955.274,453.026,955.264,0.0,0.0,468.663,955.276,0.28862727,4
256.846,324.704,262.045,408.413,207.169,398.016,188.821,510.507,288.264,510.408,319.59,418.939,322.316,531.3380000000002,238.437,486.983,259.499,654.385,217.694,656.915,222.84,826.923,233.219,955.255,301.281,651.797,316.969,819.178,304.022,955.246,241.249,306.532,272.49,309.129,235.843,316.965,301.208,324.823,0.0,0.0,0.0,0.0,303.98,955.266,0.0,0.0,0.0,0.0,235.921,955.276,0.0057032704,1
1009.36,306.178,1062.34,353.204,1003.55,351.266,980.044,425.62,979.997,494.186,1123.1,359.02,1150.58,447.194,1097.62,507.925,1038.78,523.64,997.696,519.65,962.368,619.564,950.697,715.6239999999998,1072.23,529.4540000000002,1062.35,648.9069999999998,0.0,0.0,1005.51,298.263,1015.3,292.466,0.0,0.0,1058.38,288.51,0.0,0.0,0.0,0.0,0.0,0.0,948.762,715.638,950.67,715.65,952.662,715.6439999999999,0.32547364,0
510.434,332.699,463.466,413.754,411.155,408.607,395.43300000000005,528.837,429.4980000000001,620.406,510.534,421.58,523.627,528.7919999999998,515.806,615.163,471.277,641.303,442.497,643.9069999999998,426.689,806.03,364.027,955.188,505.325,638.722,492.274,811.315,479.18,955.236,492.304,322.189,510.405,322.219,455.568,327.4120000000001,0.0,0.0,0.0,0.0,0.0,0.0,473.92,955.249,361.395,955.251,353.591,955.24,361.462,955.228,0.024680972,0
327.545,322.202,327.526,413.816,280.268,411.196,269.883,531.529,254.222,651.743,385.023,418.982,392.883,534.169,400.631,657.075,324.976,651.7819999999998,290.847,651.776,280.425,808.737,303.858,955.223,364.171,651.793,361.386,824.284,348.36800000000005,955.25,317.005,306.622,343.154,306.515,298.629,324.975,358.855,324.814,343.141,955.283,358.85,955.297,348.446,955.275,298.63,955.263,296.072,955.271,309.126,955.253,0.0046509206,3
527.494,274.807,453.049,333.585,429.615,337.434,400.164,431.462,445.166,500.05300000000005,476.626,327.69199999999995,472.65,423.667,494.132,480.507,456.952,509.89,429.538,513.785,417.772,633.332,396.266,715.6389999999999,478.619,507.905,519.659,603.877,550.9780000000002,699.9630000000002,523.5459999999998,259.19,0.0,0.0,490.274,262.994,0.0,0.0,598.021,695.9019999999998,592.146,695.898,547.0880000000002,715.612,394.30300000000005,715.6619999999998,396.224,715.674,396.251,715.65,0.070466876,0
500.068,374.511,549.721,411.214,497.454,408.679,492.286,520.975,484.324,607.2819999999998,594.327,413.736,617.905,547.133,576.031,654.4119999999998,531.521,656.934,492.225,654.347,489.706,824.48,486.936,955.253,570.71,657.0369999999998,575.909,827.117,594.318,955.259,492.185,361.496,510.59,361.429,0.0,0.0,547.172,340.55,575.85,955.276,602.0740000000002,955.304,596.8580000000002,955.275,0.0,0.0,0.0,0.0,487.018,955.274,0.0021582246,5
1103.48,280.692,1074.17,349.249,1019.22,345.3280000000001,982.035,415.761,1009.4,478.531,1134.88,353.119,1148.52,427.565,1132.87,494.207,1060.44,509.851,1027.12,505.964,995.796,605.9,974.168,715.602,1097.61,513.773,1085.89,621.6080000000002,1064.34,715.6310000000002,1089.78,270.866,1109.36,272.851,1058.37,280.647,0.0,0.0,0.0,0.0,0.0,0.0,1058.5,715.6419999999998,972.249,715.635,968.321,715.637,972.217,715.6310000000002,0.9076532,3
926.421,356.176,887.071,429.581,832.3,434.73800000000006,819.2080000000002,526.206,824.423,552.383,931.743,429.393,955.162,515.794,949.964,531.5319999999998,908.027,654.323,868.823,654.36,868.998,808.7760000000002,884.4830000000002,955.213,947.23,651.749,968.186,808.695,989.089,955.237,910.686,343.1740000000001,923.774,343.052,871.54,356.1690000000001,0.0,0.0,0.0,0.0,0.0,0.0,989.122,955.262,876.695,955.268,874.102,955.273,887.1419999999998,955.244,0.9983698,2
0.0,0.0,303.948,405.975,343.167,405.897,348.458,539.368,384.861,662.2919999999998,267.335,408.44,259.473,518.395,285.621,615.124,306.501,657.0110000000002,332.712,659.6289999999998,327.446,819.11,303.955,955.234,282.946,654.387,293.476,808.697,290.845,955.213,364.138,322.175,0.0,0.0,350.9530000000001,322.306,301.38,324.874,0.0,0.0,0.0,0.0,285.552,955.221,309.115,955.265,306.499,955.268,306.506,955.235,0.0015996397,3
429.476,324.721,447.651,418.955,405.952,408.61,0.0,0.0,0.0,0.0,484.37,426.757,510.65,549.72,426.926,531.3380000000002,426.845,656.943,405.788,651.795,405.961,813.93,473.874,921.194,450.304,659.565,442.512,827.0219999999998,447.709,955.219,421.584,306.565,447.835,311.714,408.425,324.73,468.742,327.5440000000001,419.0,955.185,447.651,955.25,447.80800000000005,955.237,452.979,955.213,450.387,955.215,492.361,923.818,0.53659797,6
301.226,327.543,301.349,411.204,254.166,408.65,243.784,526.258,238.497,635.964,348.44699999999995,413.805,366.663,531.485,364.175,651.778,301.328,638.6569999999998,264.75,638.684,282.887,806.177,298.6140000000001,955.241,332.718,636.149,345.689,803.4689999999998,366.587,955.217,283.1020000000001,319.536,314.325,322.087,264.724,324.963,327.395,330.125,361.461,955.267,382.3730000000001,955.264,366.606,955.247,285.603,955.264,290.85,955.283,301.35,955.266,0.0014114976,3
887.1669999999998,366.829,939.51,437.349,889.932,432.084,889.809,526.174,868.862,575.974,989.137,442.543,994.367,573.311,915.896,531.331,931.732,677.882,897.6569999999998,675.257,863.654,821.814,827.076,955.241,970.865,680.4989999999998,973.583,847.8430000000002,978.772,955.262,0.0,0.0,892.4580000000002,361.33,0.0,0.0,931.591,363.923,0.0,0.0,0.0,0.0,986.57,955.284,824.388,955.259,824.3860000000002,955.271,827.1110000000001,955.264,0.99017847,2
466.004,324.736,450.458,406.006,405.845,405.926,405.852,497.464,492.245,492.227,505.258,408.417,531.568,484.396,447.778,479.099,450.36,633.443,408.643,633.491,400.671,803.552,379.699,955.229,489.631,630.865,479.115,803.448,471.282,955.203,447.844,316.946,471.316,314.385,426.905,330.037,484.418,327.523,468.655,955.249,489.582,955.249,468.641,955.239,371.894,955.271,369.311,955.279,379.722,955.261,0.05656302,1
445.061,322.195,408.651,408.633,358.793,405.867,330.0490000000001,523.592,343.246,654.4019999999998,468.615,419.001,479.154,534.0830000000002,476.595,638.781,408.616,649.161,371.93300000000005,646.567,384.951,824.4110000000002,379.722,955.243,447.784,649.17,426.816,827.0269999999998,405.801,955.241,426.842,306.524,450.3130000000001,306.593,398.109,322.293,453.016,324.755,408.56,955.287,0.0,0.0,405.851,955.268,0.0,0.0,0.0,0.0,377.172,955.27,0.011564434,3
510.526,322.098,468.571,408.476,429.386,395.405,424.177,513.262,523.6030000000002,510.511,500.072,421.633,513.0740000000002,534.1569999999998,560.253,515.712,463.423,662.194,429.511,659.684,445.048,845.3480000000002,0.0,0.0,489.709,662.243,484.355,842.73,460.854,955.245,492.256,303.93,513.17,303.955,460.815,319.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222883,6
858.3539999999998,364.061,829.73,429.39,785.18,416.424,746.0360000000002,531.342,725.078,649.134,881.948,442.494,881.9169999999998,557.612,892.421,678.013,824.306,662.2769999999998,785.2,662.2180000000002,782.663,821.7869999999998,743.387,955.244,853.2280000000002,664.8710000000002,845.326,832.2260000000001,824.442,955.259,845.298,345.719,868.895,345.832,821.7810000000002,345.72,881.942,348.402,0.0,0.0,0.0,0.0,824.4810000000001,955.277,740.699,955.261,740.655,955.275,745.909,955.265,0.40317285,3
390.258,340.5080000000001,343.039,411.12,288.189,406.008,243.77,515.852,282.934,479.107,387.67800000000005,416.353,408.5630000000001,531.492,476.51,526.25,345.8280000000001,638.701,314.345,641.319,298.634,806.2,264.655,955.22,384.896,636.105,366.716,811.3389999999998,348.397,955.242,379.768,324.772,387.649,324.72,337.8930000000001,330.055,0.0,0.0,345.694,955.271,358.856,955.289,345.8180000000001,955.257,259.407,955.257,256.80400000000003,955.261,267.308,955.255,0.99856967,6
447.805,345.746,442.47,424.201,390.17800000000005,411.215,351.011,533.967,364.0630000000001,515.759,489.559,429.417,486.954,515.8009999999998,489.71,547.0980000000002,432.091,651.727,403.342,649.127,385.015,819.137,364.142,955.234,468.608,651.734,447.617,813.951,413.72,955.212,434.713,327.555,465.966,335.255,424.133,337.92800000000005,479.155,345.648,411.149,955.274,429.407,955.266,408.601,955.236,353.626,955.271,358.81699999999995,955.282,366.666,955.267,0.9861531,2
837.096,272.735,870.3430000000002,341.413,825.304,337.415,821.3739999999998,400.16,770.429,404.091,917.345,351.207,933.138,443.206,868.321,427.515,831.1519999999998,513.804,799.806,505.964,744.9960000000002,601.9169999999998,719.5060000000002,715.615,864.433,525.498,864.453,635.212,876.2410000000001,715.6439999999999,835.061,259.131,852.6460000000002,259.177,0.0,0.0,882.115,274.776,0.0,0.0,0.0,0.0,882.1010000000001,715.658,713.635,715.6510000000002,711.6519999999998,715.655,719.513,715.643,0.98964155,2
364.05,314.365,348.395,405.946,288.235,408.555,301.318,539.311,405.924,594.342,408.626,403.255,437.334,510.461,426.78,630.8290000000002,366.799,675.2710000000002,324.877,680.518,340.412,855.7769999999998,0.0,0.0,408.605,662.2360000000001,426.886,847.9860000000001,439.914,955.264,343.246,301.351,369.359,298.702,322.116,319.532,384.987,303.869,0.0,0.0,0.0,0.0,442.522,955.282,0.0,0.0,0.0,0.0,0.0,0.0,0.00085639954,5
182.693,249.331,123.928,321.766,69.0457,319.898,100.393,413.821,170.96599999999995,411.876,180.706,323.742,200.319,413.809,212.027,398.165,143.524,513.7959999999998,102.427,519.655,100.35,652.869,0.0,0.0,178.84099999999995,509.903,178.81799999999996,635.205,165.093,715.6460000000002,169.03099999999995,237.517,180.79,239.415,121.972,243.496,0.0,0.0,0.0,0.0,0.0,0.0,165.1,715.659,0.0,0.0,0.0,0.0,0.0,0.0,0.37647787,1
1042.74,288.516,1087.86,353.1090000000001,1025.09,337.464,966.387,386.519,889.9839999999998,380.607,1152.5,368.909,1166.27,462.774,1166.22,554.883,1034.89,525.563,995.774,515.719,958.509,623.492,948.744,715.63,1072.16,537.321,1060.38,650.962,0.0,0.0,1042.74,274.824,1056.54,276.726,0.0,0.0,1107.39,288.428,0.0,0.0,0.0,0.0,0.0,0.0,950.68,715.633,946.771,715.655,950.663,715.6289999999998,0.9998202,6
400.603,345.764,337.911,411.138,319.576,411.21,303.915,541.915,340.42,670.107,356.221,408.59,0.0,0.0,0.0,0.0,364.001,654.396,348.3780000000001,657.015,343.011,821.742,303.905,955.243,374.516,654.355,348.45,819.188,324.839,955.242,392.789,332.6280000000001,0.0,0.0,366.713,335.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.326,955.268,0.039455324,3
994.564,358.80800000000005,983.889,432.07,913.403,426.8730000000001,884.495,534.163,887.278,635.977,1049.35,445.074,1067.65,570.622,1036.22,677.9739999999998,960.402,670.057,913.312,662.222,892.427,837.4689999999998,874.145,955.255,1010.07,675.315,991.737,861.0060000000002,991.854,955.266,986.56,342.983,1012.75,343.099,957.767,343.201,1030.98,345.7480000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.123,955.268,0.011884421,3
221.904,270.895,151.398,335.517,98.4876,335.532,55.3907,429.592,116.106,494.156,210.11900000000003,335.485,225.74400000000003,409.975,225.74,478.584,163.028,511.814,121.982,513.7669999999998,120.035,645.038,0.0,0.0,196.354,509.899,227.73,631.341,249.284,715.643,210.142,257.214,221.864,259.036,165.101,261.134,0.0,0.0,0.0,0.0,0.0,0.0,255.166,715.66,0.0,0.0,0.0,0.0,0.0,0.0,0.020411849,0
358.765,327.535,342.987,424.141,283.103,411.219,267.34,526.201,301.351,617.884,387.714,426.854,405.774,544.536,324.921,612.515,332.707,643.97,298.715,646.566,303.851,806.189,304.0490000000001,955.229,366.826,643.911,382.325,803.3689999999998,385.042,955.197,343.084,319.581,366.567,319.642,319.52,327.516,377.097,327.467,384.953,955.236,400.717,955.243,384.89,955.231,301.353,955.265,301.317,955.272,309.1620000000001,955.261,0.00013977289,5
492.358,324.773,442.52,400.692,450.306,405.902,521.033,510.449,513.221,471.356,429.417,390.222,0.0,0.0,0.0,0.0,466.04,659.5989999999998,465.983,662.2189999999998,471.403,863.5830000000002,0.0,0.0,466.08,657.049,471.277,853.135,0.0,0.0,489.681,309.115,0.0,0.0,468.621,317.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42984504,1
492.305,324.773,486.926,416.387,426.7480000000001,408.467,408.492,515.842,489.713,591.66,539.323,426.858,554.971,528.862,515.77,622.994,471.454,667.4680000000002,429.48,667.4789999999998,426.871,847.934,0.0,0.0,515.746,664.877,494.92,847.908,0.0,0.0,481.728,309.201,510.442,314.318,463.413,324.9240000000001,521.052,327.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063375235,5
351.208,272.735,280.657,323.746,259.052,323.829,245.387,419.749,290.462,488.288,306.062,321.828,0.0,0.0,0.0,0.0,272.849,504.012,261.116,505.979,298.265,623.503,304.218,715.6389999999999,286.539,502.04,251.247,621.535,225.83,715.635,341.3540000000001,257.064,351.115,257.185,306.064,257.163,0.0,0.0,0.0,0.0,0.0,0.0,223.856,715.6469999999998,304.2,715.664,306.1620000000001,715.6619999999998,306.089,715.6560000000002,0.124213815,0
471.26,319.534,421.59,405.912,361.35,398.023,324.735,531.414,348.34,638.64,479.157,411.136,492.289,528.854,489.472,622.988,424.207,659.607,382.275,659.581,395.455,858.43,0.0,0.0,468.536,659.577,442.546,855.7610000000002,0.0,0.0,453.064,301.286,473.929,301.4120000000001,413.77,306.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130142,0
997.02,345.798,1046.72,426.757,1010.1,421.606,963.041,515.7909999999998,1010.14,513.05,1080.76,426.93300000000005,1017.9,513.255,970.798,492.307,1028.41,656.988,991.894,656.93,970.807,803.415,955.235,931.736,1057.3,659.574,1054.5,840.0989999999998,1059.85,955.258,0.0,0.0,1012.66,340.418,0.0,0.0,1044.06,350.962,0.0,0.0,0.0,0.0,0.0,0.0,931.636,955.185,923.823,936.896,968.198,955.21,0.91091204,2
366.829,268.894,319.788,325.725,274.793,327.666,308.082,413.783,368.802,386.441,364.838,325.749,386.49300000000005,400.222,333.516,409.91,315.921,500.054,286.491,502.005,288.535,617.618,298.298,715.632,345.31699999999995,498.104,361.005,603.998,382.55800000000005,715.61,353.211,255.21400000000003,366.92,257.103,315.942,259.10900000000004,0.0,0.0,384.5,715.6510000000002,0.0,0.0,382.479,715.6389999999999,298.293,715.6489999999999,298.262,715.6610000000002,302.194,715.6469999999998,0.051559538,1
955.17,340.523,1002.21,429.34,936.933,413.793,866.242,424.125,782.434,392.872,1067.63,442.482,1098.96,552.39,1017.94,557.619,981.302,677.8539999999998,944.706,672.711,960.415,853.211,991.704,955.263,1017.91,677.9860000000001,1015.23,866.191,0.0,0.0,0.0,0.0,970.912,324.846,0.0,0.0,1010.14,343.01199999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99999857,6
437.269,332.667,466.067,419.015,429.353,419.023,432.132,534.156,387.722,630.851,497.442,419.028,534.2130000000002,534.1469999999998,453.037,531.5459999999998,463.49300000000005,643.9680000000002,447.634,643.9119999999998,468.788,808.716,505.304,955.221,479.137,649.125,450.411,811.368,445.112,955.246,426.766,322.116,450.425,322.078,411.11300000000006,327.519,471.421,327.495,429.387,955.261,0.0,0.0,447.653,955.257,494.884,955.249,502.698,955.264,510.521,955.245,0.37675393,4
272.48400000000004,366.703,298.598,424.147,241.253,419.018,233.248,515.764,233.234,573.2769999999998,345.749,424.16,387.489,536.6519999999998,304.022,575.933,296.092,656.9639999999998,259.491,657.0060000000002,275.09,821.715,285.593,955.253,327.536,656.922,350.974,806.211,371.899,955.241,259.527,353.6269999999999,282.895,348.463,0.0,0.0,311.732,340.48,0.0,0.0,0.0,0.0,369.387,955.262,280.411,955.274,282.942,955.295,290.813,955.27,2.9176474e-05,5
123.919,257.101,67.0852,323.791,5.33967,325.711,5.36573,433.521,65.1561,464.794,127.866,321.889,149.498,398.139,137.605,451.138,84.8222,511.821,47.4879,513.7909999999998,37.7133,637.261,43.5801,715.6460000000002,120.07,507.954,137.619,635.235,151.333,715.643,112.163,243.36900000000003,120.043,241.467,63.2181,251.252,0.0,0.0,0.0,0.0,0.0,0.0,153.336,715.66,0.0,0.0,0.0,0.0,51.4041,715.648,3.117323e-05,5
834.819,371.881,811.334,426.828,761.568,426.724,743.446,518.38,785.2,596.837,866.352,426.871,884.559,528.839,840.068,594.341,808.743,641.346,772.046,641.3430000000002,766.913,808.7189999999998,766.801,955.211,848.034,641.278,863.6089999999998,813.932,868.7810000000002,955.21,824.341,361.385,845.341,361.434,795.578,353.571,0.0,0.0,0.0,0.0,0.0,0.0,866.24,955.242,766.887,955.255,764.303,955.27,769.461,955.25,0.1022816,4
806.212,322.163,806.07,426.768,753.7460000000002,421.609,738.095,515.736,764.3660000000001,596.795,863.6610000000002,429.348,871.451,531.4,821.7589999999999,594.168,798.248,646.553,759.041,643.933,761.6030000000002,816.5089999999999,766.9119999999998,955.232,837.4760000000001,646.5269999999998,845.182,826.94,845.328,955.248,800.76,319.566,824.255,319.585,782.439,350.9890000000001,834.841,350.971,829.645,955.291,847.944,955.301,847.8710000000002,955.263,764.201,955.269,764.2239999999998,955.28,774.694,955.263,0.025899261,4
881.957,337.916,866.16,429.359,803.574,426.712,779.942,528.773,840.043,560.192,926.32,432.06,949.808,536.7080000000002,889.762,568.072,850.6469999999998,656.9739999999998,808.7130000000002,654.376,803.433,821.7769999999998,785.27,955.249,895.029,657.078,889.872,826.918,889.895,955.26,868.7689999999999,322.275,889.8760000000002,324.814,845.363,340.45,907.935,345.6790000000001,0.0,0.0,0.0,0.0,889.8860000000002,955.275,782.571,955.275,782.5269999999998,955.288,790.3589999999998,955.268,0.39224046,2
403.228,337.849,348.457,411.2480000000001,314.362,413.713,343.151,536.645,406.019,492.3,387.676,413.755,421.61800000000005,531.538,366.761,492.158,377.15,649.148,351.0080000000001,654.3240000000002,340.516,811.285,267.248,955.236,403.271,643.9259999999998,387.529,808.779,366.628,955.252,387.749,322.315,0.0,0.0,361.402,327.529,0.0,0.0,0.0,0.0,0.0,0.0,364.135,955.273,256.78700000000003,955.262,0.0,0.0,267.284,955.264,0.5997109,6
929.064,348.439,970.847,429.589,918.577,426.793,850.558,419.0,782.539,377.142,1017.99,445.132,1051.98,555.121,989.084,534.078,952.68,659.6610000000002,921.161,657.038,931.706,821.794,949.968,955.246,991.807,664.807,1012.76,824.421,1036.23,955.257,934.21,340.543,947.224,343.237,0.0,0.0,976.112,364.127,0.0,0.0,0.0,0.0,1036.31,955.273,944.692,955.271,947.262,955.295,955.148,955.265,0.99692655,6
631.376,286.4770000000001,647.04,347.227,611.769,351.093,603.924,419.799,596.0509999999998,488.331,680.3710000000002,339.482,699.9060000000002,423.646,698.0,505.964,641.14,482.43,619.507,480.499,617.635,588.211,619.594,697.93,664.654,484.402,649.025,594.099,652.908,696.025,621.586,274.762,637.275,272.816,617.519,288.422,651.021,278.741,643.067,698.082,650.924,715.596,662.695,698.0419999999998,613.683,715.5980000000002,605.867,701.8960000000002,623.507,715.591,0.011757195,3
615.225,364.133,547.178,411.215,513.201,408.469,471.261,513.224,468.741,612.457,575.956,421.583,0.0,0.0,0.0,0.0,541.929,638.771,515.7719999999998,641.3290000000002,544.496,811.309,531.451,955.238,570.646,638.698,555.09,808.68,528.844,955.218,612.534,345.901,0.0,0.0,576.035,343.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.075,955.235,528.839,955.275,528.827,955.253,0.28188455,4
774.334,286.495,788.047,349.2580000000001,743.068,351.167,731.27,421.682,725.39,488.329,827.2589999999999,349.189,840.954,431.495,825.273,509.8130000000001,776.322,509.831,746.944,509.829,756.654,617.644,760.622,715.617,805.669,507.967,807.762,617.591,821.422,715.617,762.66,274.796,784.14,272.881,752.805,290.445,805.627,284.603,817.446,715.6419999999998,827.27,715.6569999999998,823.2710000000002,715.637,758.666,715.6439999999999,758.677,715.655,762.6139999999998,715.6339999999999,0.06450102,3
1077.99,358.7680000000001,1075.5,445.047,1015.48,437.281,994.289,555.0319999999998,1072.91,557.692,1135.56,447.696,1119.93,575.953,1028.45,570.623,1057.15,680.533,1015.34,677.89,991.645,826.937,963.009,955.246,1098.93,683.193,1096.32,848.0360000000002,1085.91,955.27,1059.88,343.11,1093.73,343.06,1046.73,351.025,1112.09,348.381,0.0,0.0,0.0,0.0,0.0,0.0,955.192,955.271,955.204,955.284,963.0,955.268,0.022254467,1
424.257,351.037,363.917,411.136,322.296,405.979,280.36,518.382,358.8119999999999,555.127,400.604,421.566,385.036,531.363,453.016,536.759,366.573,641.35,340.481,646.538,319.555,806.0010000000002,282.969,955.231,390.254,638.712,379.734,803.5319999999998,348.4530000000001,955.208,413.745,340.531,0.0,0.0,382.259,340.473,0.0,0.0,353.57199999999995,955.269,366.718,955.265,345.684,955.235,277.777,955.259,280.302,955.264,283.043,955.26,0.946327,2
442.56,322.164,437.262,408.474,387.561,408.591,345.895,539.276,405.852,641.3580000000002,489.5630000000001,405.978,489.527,518.394,510.635,604.674,455.631,662.2310000000001,426.773,664.885,408.652,858.3810000000002,0.0,0.0,489.663,659.6239999999998,492.322,840.048,484.408,955.264,426.765,306.469,450.51,303.825,408.416,324.775,471.386,316.983,0.0,0.0,0.0,0.0,484.371,955.283,0.0,0.0,0.0,0.0,0.0,0.0,0.010969013,0
868.7639999999999,340.5,845.3810000000002,429.42800000000005,785.1410000000002,429.44,769.528,531.341,803.3760000000002,596.9119999999998,908.042,429.406,928.881,533.9780000000002,895.058,607.323,845.202,651.786,803.44,654.408,811.372,827.096,827.1080000000002,955.254,884.5980000000002,646.54,887.0319999999998,829.68,884.5160000000002,955.261,850.5160000000002,324.815,871.518,324.716,824.294,343.117,0.0,0.0,0.0,0.0,0.0,0.0,887.217,955.284,813.96,955.271,0.0,0.0,832.25,955.279,0.37843606,4
386.474,292.432,312.024,325.763,272.871,331.55800000000005,223.877,413.784,272.883,460.864,351.212,323.761,341.357,384.414,382.602,413.835,319.84,505.9,292.386,505.912,302.235,631.3340000000002,0.0,0.0,345.29,505.916,325.741,629.372,298.288,715.633,384.48,282.591,0.0,0.0,357.085,274.866,0.0,0.0,0.0,0.0,0.0,0.0,296.316,715.64,0.0,0.0,0.0,0.0,0.0,0.0,0.86119384,2
905.377,340.47,848.06,421.608,813.918,421.632,806.073,544.496,845.3430000000002,659.666,887.2439999999998,418.99,900.24,534.063,910.616,636.144,855.789,654.366,824.377,656.9830000000002,826.932,824.328,792.9989999999998,955.249,887.2439999999998,654.327,871.5139999999999,827.013,845.255,955.248,887.243,324.801,900.186,324.71,848.039,340.5680000000001,0.0,0.0,0.0,0.0,0.0,0.0,845.3660000000001,955.277,0.0,0.0,0.0,0.0,790.3989999999999,955.269,0.0026999414,3
591.535,390.173,513.2330000000002,411.155,489.68,403.276,432.035,510.522,429.456,604.656,541.934,429.36300000000006,0.0,0.0,0.0,0.0,505.271,641.306,476.574,641.337,500.112,824.429,515.806,955.263,531.331,638.761,500.105,821.7330000000002,474.001,955.24,588.965,374.539,0.0,0.0,557.612,353.6380000000001,0.0,0.0,0.0,0.0,0.0,0.0,471.342,955.264,0.0,0.0,0.0,0.0,0.0,0.0,0.06769019,4
447.25,278.737,386.41,335.5019999999999,341.374,331.585,306.148,413.835,353.122,476.578,431.49,337.478,431.616,402.108,443.194,460.8,384.508,496.17,357.035,496.174,376.658,609.786,366.879,715.6080000000002,413.809,496.161,396.228,611.749,396.2480000000001,715.625,443.223,265.002,447.215,270.814,402.156,264.997,0.0,0.0,400.172,715.659,0.0,0.0,398.117,715.65,370.792,715.632,368.777,715.648,364.871,715.635,0.28231385,0
293.4290000000001,322.1,306.523,408.649,261.969,406.002,262.031,507.922,0.0,0.0,356.259,416.329,366.734,523.646,345.82,596.859,303.788,636.056,267.26,636.102,282.97,806.0219999999998,298.708,955.225,340.426,636.02,353.612,803.4169999999998,369.265,955.224,280.469,303.992,304.023,303.962,269.911,319.501,330.02,322.269,364.09,955.273,384.99,955.274,369.262,955.251,288.247,955.259,290.828,955.271,303.847,955.254,0.27580774,4
989.171,335.33,1038.91,432.13,989.225,426.883,983.968,531.368,931.637,515.817,1096.3,445.143,1119.88,565.447,1038.85,552.492,999.598,677.9789999999998,960.373,672.682,931.624,827.039,908.09,955.254,1038.9,683.1389999999999,1025.81,847.8989999999999,1018.02,955.265,0.0,0.0,997.127,322.2870000000001,0.0,0.0,1036.17,340.545,0.0,0.0,0.0,0.0,0.0,0.0,889.873,955.263,0.0,0.0,908.083,955.28,0.9960637,2
450.274,343.148,426.869,418.957,366.809,408.497,330.064,492.136,332.682,518.415,484.355,426.901,492.137,513.229,494.93300000000005,547.186,411.222,649.112,371.947,643.956,369.29,821.79,350.982,955.249,450.51,649.175,429.568,824.335,413.79,955.252,437.259,324.934,463.466,327.411,411.148,324.95,471.325,332.6280000000001,411.11800000000005,955.28,421.603,955.294,413.739,955.273,340.51,955.262,0.0,0.0,356.212,955.272,0.9874431,2
426.862,332.701,382.423,411.1880000000001,348.38699999999994,405.991,322.06,526.24,319.565,649.141,408.655,421.586,408.525,536.698,421.547,636.0169999999998,382.277,628.26,364.028,630.842,387.681,787.745,387.7,955.196,395.443,625.651,374.502,785.178,343.2480000000001,936.898,408.667,322.267,426.871,322.225,377.176,332.709,0.0,0.0,343.1230000000001,955.216,0.0,0.0,340.52,955.199,392.82,955.221,395.462,955.239,390.176,955.224,0.02096501,3
267.346,324.833,262.204,408.625,207.165,408.608,188.783,534.013,290.829,552.309,324.7870000000001,408.629,343.215,531.514,256.733,513.153,280.253,651.724,238.516,654.38,243.781,829.669,256.844,955.253,319.587,643.942,343.07199999999995,816.5219999999998,348.376,955.242,256.838,306.621,282.948,306.635,235.901,322.145,301.2920000000001,322.22,343.171,955.281,364.064,955.292,345.851,955.259,251.585,955.28,0.0,0.0,259.51,955.275,0.0030743778,1
